date,tmin,tmax,station,period
1997-01-06,-5.49,4.51,Example_Germany,historical_1981_2010
1997-01-07,-5.12,4.88,Example_Germany,historical_1981_2010
1997-01-08,-4.96,5.04,Example_Germany,historical_1981_2010
1997-01-09,-5.03,4.97,Example_Germany,historical_1981_2010
1997-01-10,-5.34,4.66,Example_Germany,historical_1981_2010
1997-01-11,-5.84,4.16,Example_Germany,historical_1981_2010
1997-01-12,-6.46,3.54,Example_Germany,historical_1981_2010
1997-01-13,-7.13,2.87,Example_Germany,historical_1981_2010
1997-01-14,-7.75,2.25,Example_Germany,historical_1981_2010
1997-01-15,-8.23,1.77,Example_Germany,historical_1981_2010
1997-01-16,-8.52,1.48,Example_Germany,historical_1981_2010
1997-01-17,-8.57,1.43,Example_Germany,historical_1981_2010
1997-01-18,-8.38,1.62,Example_Germany,historical_1981_2010
1997-01-19,-7.97,2.03,Example_Germany,historical_1981_2010
1997-01-20,-7.39,2.61,Example_Germany,historical_1981_2010
1997-01-21,-6.71,3.29,Example_Germany,historical_1981_2010
1997-01-22,-6.04,3.96,Example_Germany,historical_1981_2010
1997-01-23,-5.45,4.55,Example_Germany,historical_1981_2010
1997-01-24,-5.02,4.98,Example_Germany,historical_1981_2010
1997-01-25,-4.8,5.2,Example_Germany,historical_1981_2010
1997-01-26,-4.82,5.18,Example_Germany,historical_1981_2010
1997-01-27,-5.08,4.92,Example_Germany,historical_1981_2010
1997-01-28,-5.52,4.48,Example_Germany,historical_1981_2010
1997-01-29,-6.09,3.91,Example_Germany,historical_1981_2010
1997-01-30,-6.7,3.3,Example_Germany,historical_1981_2010
1997-01-31,-7.26,2.74,Example_Germany,historical_1981_2010
1997-02-01,-7.7,2.3,Example_Germany,historical_1981_2010
1997-02-02,-7.93,2.07,Example_Germany,historical_1981_2010
1997-02-03,-7.93,2.07,Example_Germany,historical_1981_2010
1997-02-04,-7.68,2.32,Example_Germany,historical_1981_2010
1997-02-05,-7.21,2.79,Example_Germany,historical_1981_2010
1997-02-06,-6.58,3.42,Example_Germany,historical_1981_2010
1997-02-07,-5.85,4.15,Example_Germany,historical_1981_2010
1997-02-08,-5.12,4.88,Example_Germany,historical_1981_2010
1997-02-09,-4.48,5.52,Example_Germany,historical_1981_2010
1997-02-10,-4.0,6.0,Example_Germany,historical_1981_2010
1997-02-11,-3.73,6.27,Example_Germany,historical_1981_2010
1997-02-12,-3.7,6.3,Example_Germany,historical_1981_2010
1997-02-13,-3.9,6.1,Example_Germany,historical_1981_2010
1997-02-14,-4.29,5.71,Example_Germany,historical_1981_2010
1997-02-15,-4.81,5.19,Example_Germany,historical_1981_2010
1997-02-16,-5.37,4.63,Example_Germany,historical_1981_2010
1997-02-17,-5.89,4.11,Example_Germany,historical_1981_2010
1997-02-18,-6.27,3.73,Example_Germany,historical_1981_2010
1997-02-19,-6.45,3.55,Example_Germany,historical_1981_2010
1997-02-20,-6.4,3.6,Example_Germany,historical_1981_2010
1997-02-21,-6.11,3.89,Example_Germany,historical_1981_2010
1997-02-22,-5.59,4.41,Example_Germany,historical_1981_2010
1997-02-23,-4.91,5.09,Example_Germany,historical_1981_2010
1997-02-24,-4.14,5.86,Example_Germany,historical_1981_2010
1997-02-25,-3.36,6.64,Example_Germany,historical_1981_2010
1997-02-26,-2.67,7.33,Example_Germany,historical_1981_2010
1997-02-27,-2.14,7.86,Example_Germany,historical_1981_2010
1997-02-28,-1.83,8.17,Example_Germany,historical_1981_2010
1997-03-01,-1.76,8.24,Example_Germany,historical_1981_2010
1997-03-02,-1.92,8.08,Example_Germany,historical_1981_2010
1997-03-03,-2.27,7.73,Example_Germany,historical_1981_2010
1997-03-04,-2.74,7.26,Example_Germany,historical_1981_2010
1997-03-05,-3.26,6.74,Example_Germany,historical_1981_2010
1997-03-06,-3.73,6.27,Example_Germany,historical_1981_2010
1997-03-07,-4.07,5.93,Example_Germany,historical_1981_2010
1997-03-08,-4.22,5.78,Example_Germany,historical_1981_2010
1997-03-09,-4.13,5.87,Example_Germany,historical_1981_2010
1997-03-10,-3.8,6.2,Example_Germany,historical_1981_2010
1997-03-11,-3.24,6.76,Example_Germany,historical_1981_2010
1997-03-12,-2.52,7.48,Example_Germany,historical_1981_2010
1997-03-13,-1.71,8.29,Example_Germany,historical_1981_2010
1997-03-14,-0.9,9.1,Example_Germany,historical_1981_2010
1997-03-15,-0.18,9.82,Example_Germany,historical_1981_2010
1997-03-16,0.38,10.38,Example_Germany,historical_1981_2010
1997-03-17,0.73,10.73,Example_Germany,historical_1981_2010
1997-03-18,0.84,10.84,Example_Germany,historical_1981_2010
1997-03-19,0.71,10.71,Example_Germany,historical_1981_2010
1997-03-20,0.39,10.39,Example_Germany,historical_1981_2010
1997-03-21,-0.06,9.94,Example_Germany,historical_1981_2010
1997-03-22,-0.54,9.46,Example_Germany,historical_1981_2010
1997-03-23,-0.99,9.01,Example_Germany,historical_1981_2010
1997-03-24,-1.3,8.7,Example_Germany,historical_1981_2010
1997-03-25,-1.42,8.58,Example_Germany,historical_1981_2010
1997-03-26,-1.3,8.7,Example_Germany,historical_1981_2010
1997-03-27,-0.94,9.06,Example_Germany,historical_1981_2010
1997-03-28,-0.36,9.64,Example_Germany,historical_1981_2010
1997-03-29,0.38,10.38,Example_Germany,historical_1981_2010
1997-03-30,1.21,11.21,Example_Germany,historical_1981_2010
1997-03-31,2.04,12.04,Example_Germany,historical_1981_2010
1997-04-01,2.79,12.79,Example_Germany,historical_1981_2010
1997-04-02,3.37,13.37,Example_Germany,historical_1981_2010
1997-04-03,3.74,13.74,Example_Germany,historical_1981_2010
1997-04-04,3.86,13.86,Example_Germany,historical_1981_2010
1997-04-05,3.75,13.75,Example_Germany,historical_1981_2010
1997-04-06,3.45,13.45,Example_Germany,historical_1981_2010
1997-04-07,3.02,13.02,Example_Germany,historical_1981_2010
1997-04-08,2.55,12.55,Example_Germany,historical_1981_2010
1997-04-09,2.12,12.12,Example_Germany,historical_1981_2010
1997-04-10,1.82,11.82,Example_Germany,historical_1981_2010
1997-04-11,1.71,11.71,Example_Germany,historical_1981_2010
1997-04-12,1.84,11.84,Example_Germany,historical_1981_2010
1997-04-13,2.21,12.21,Example_Germany,historical_1981_2010
1997-04-14,2.8,12.8,Example_Germany,historical_1981_2010
1997-04-15,3.55,13.55,Example_Germany,historical_1981_2010
1997-04-16,4.39,14.39,Example_Germany,historical_1981_2010
1997-04-17,5.23,15.23,Example_Germany,historical_1981_2010
1997-04-18,5.98,15.98,Example_Germany,historical_1981_2010
1997-04-19,6.57,16.57,Example_Germany,historical_1981_2010
1997-04-20,6.94,16.94,Example_Germany,historical_1981_2010
1997-04-21,7.06,17.06,Example_Germany,historical_1981_2010
1997-04-22,6.96,16.96,Example_Germany,historical_1981_2010
1997-04-23,6.66,16.66,Example_Germany,historical_1981_2010
1997-04-24,6.23,16.23,Example_Germany,historical_1981_2010
1997-04-25,5.75,15.75,Example_Germany,historical_1981_2010
1997-04-26,5.32,15.32,Example_Germany,historical_1981_2010
1997-04-27,5.02,15.02,Example_Germany,historical_1981_2010
1997-04-28,4.91,14.91,Example_Germany,historical_1981_2010
1997-04-29,5.03,15.03,Example_Germany,historical_1981_2010
1997-04-30,5.4,15.4,Example_Germany,historical_1981_2010
1997-05-01,5.98,15.98,Example_Germany,historical_1981_2010
1997-05-02,6.72,16.72,Example_Germany,historical_1981_2010
1997-05-03,7.55,17.55,Example_Germany,historical_1981_2010
1997-05-04,8.38,18.38,Example_Germany,historical_1981_2010
1997-05-05,9.12,19.12,Example_Germany,historical_1981_2010
1997-05-06,9.7,19.7,Example_Germany,historical_1981_2010
1997-05-07,10.06,20.06,Example_Germany,historical_1981_2010
1997-05-08,10.17,20.17,Example_Germany,historical_1981_2010
1997-05-09,10.05,20.05,Example_Germany,historical_1981_2010
1997-05-10,9.73,19.73,Example_Germany,historical_1981_2010
1997-05-11,9.29,19.29,Example_Germany,historical_1981_2010
1997-05-12,8.8,18.8,Example_Germany,historical_1981_2010
1997-05-13,8.35,18.35,Example_Germany,historical_1981_2010
1997-05-14,8.03,18.03,Example_Germany,historical_1981_2010
1997-05-15,7.9,17.9,Example_Germany,historical_1981_2010
1997-05-16,8.0,18.0,Example_Germany,historical_1981_2010
1997-05-17,8.34,18.34,Example_Germany,historical_1981_2010
1997-05-18,8.9,18.9,Example_Germany,historical_1981_2010
1997-05-19,9.62,19.62,Example_Germany,historical_1981_2010
1997-05-20,10.43,20.43,Example_Germany,historical_1981_2010
1997-05-21,11.24,21.24,Example_Germany,historical_1981_2010
1997-05-22,11.95,21.95,Example_Germany,historical_1981_2010
1997-05-23,12.5,22.5,Example_Germany,historical_1981_2010
1997-05-24,12.83,22.83,Example_Germany,historical_1981_2010
1997-05-25,12.92,22.92,Example_Germany,historical_1981_2010
1997-05-26,12.77,22.77,Example_Germany,historical_1981_2010
1997-05-27,12.42,22.42,Example_Germany,historical_1981_2010
1997-05-28,11.95,21.95,Example_Germany,historical_1981_2010
1997-05-29,11.42,21.42,Example_Germany,historical_1981_2010
1997-05-30,10.94,20.94,Example_Germany,historical_1981_2010
1997-05-31,10.59,20.59,Example_Germany,historical_1981_2010
1997-06-01,10.42,20.42,Example_Germany,historical_1981_2010
1997-06-02,10.49,20.49,Example_Germany,historical_1981_2010
1997-06-03,10.8,20.8,Example_Germany,historical_1981_2010
1997-06-04,11.32,21.32,Example_Germany,historical_1981_2010
1997-06-05,12.01,22.01,Example_Germany,historical_1981_2010
1997-06-06,12.78,22.78,Example_Germany,historical_1981_2010
1997-06-07,13.55,23.55,Example_Germany,historical_1981_2010
1997-06-08,14.22,24.22,Example_Germany,historical_1981_2010
1997-06-09,14.73,24.73,Example_Germany,historical_1981_2010
1997-06-10,15.02,25.02,Example_Germany,historical_1981_2010
1997-06-11,15.07,25.07,Example_Germany,historical_1981_2010
1997-06-12,14.88,24.88,Example_Germany,historical_1981_2010
1997-06-13,14.49,24.49,Example_Germany,historical_1981_2010
1997-06-14,13.97,23.97,Example_Germany,historical_1981_2010
1997-06-15,13.41,23.41,Example_Germany,historical_1981_2010
1997-06-16,12.88,22.88,Example_Germany,historical_1981_2010
1997-06-17,12.48,22.48,Example_Germany,historical_1981_2010
1997-06-18,12.28,22.28,Example_Germany,historical_1981_2010
1997-06-19,12.3,22.3,Example_Germany,historical_1981_2010
1997-06-20,12.56,22.56,Example_Germany,historical_1981_2010
1997-06-21,13.04,23.04,Example_Germany,historical_1981_2010
1997-06-22,13.68,23.68,Example_Germany,historical_1981_2010
1997-06-23,14.4,24.4,Example_Germany,historical_1981_2010
1997-06-24,15.12,25.12,Example_Germany,historical_1981_2010
1997-06-25,15.75,25.75,Example_Germany,historical_1981_2010
1997-06-26,16.21,26.21,Example_Germany,historical_1981_2010
1997-06-27,16.45,26.45,Example_Germany,historical_1981_2010
1997-06-28,16.45,26.45,Example_Germany,historical_1981_2010
1997-06-29,16.21,26.21,Example_Germany,historical_1981_2010
1997-06-30,15.77,25.77,Example_Germany,historical_1981_2010
1997-07-01,15.2,25.2,Example_Germany,historical_1981_2010
1997-07-02,14.58,24.58,Example_Germany,historical_1981_2010
1997-07-03,14.01,24.01,Example_Germany,historical_1981_2010
1997-07-04,13.56,23.56,Example_Germany,historical_1981_2010
1997-07-05,13.3,23.3,Example_Germany,historical_1981_2010
1997-07-06,13.27,23.27,Example_Germany,historical_1981_2010
1997-07-07,13.48,23.48,Example_Germany,historical_1981_2010
1997-07-08,13.9,23.9,Example_Germany,historical_1981_2010
1997-07-09,14.48,24.48,Example_Germany,historical_1981_2010
1997-07-10,15.15,25.15,Example_Germany,historical_1981_2010
1997-07-11,15.82,25.82,Example_Germany,historical_1981_2010
1997-07-12,16.39,26.39,Example_Germany,historical_1981_2010
1997-07-13,16.8,26.8,Example_Germany,historical_1981_2010
1997-07-14,16.99,26.99,Example_Germany,historical_1981_2010
1997-07-15,16.93,26.93,Example_Germany,historical_1981_2010
1997-07-16,16.64,26.64,Example_Germany,historical_1981_2010
1997-07-17,16.14,26.14,Example_Germany,historical_1981_2010
1997-07-18,15.52,25.52,Example_Germany,historical_1981_2010
1997-07-19,14.85,24.85,Example_Germany,historical_1981_2010
1997-07-20,14.22,24.22,Example_Germany,historical_1981_2010
1997-07-21,13.71,23.71,Example_Germany,historical_1981_2010
1997-07-22,13.4,23.4,Example_Germany,historical_1981_2010
1997-07-23,13.31,23.31,Example_Germany,historical_1981_2010
1997-07-24,13.47,23.47,Example_Germany,historical_1981_2010
1997-07-25,13.83,23.83,Example_Germany,historical_1981_2010
1997-07-26,14.36,24.36,Example_Germany,historical_1981_2010
1997-07-27,14.98,24.98,Example_Germany,historical_1981_2010
1997-07-28,15.59,25.59,Example_Germany,historical_1981_2010
1997-07-29,16.11,26.11,Example_Germany,historical_1981_2010
1997-07-30,16.46,26.46,Example_Germany,historical_1981_2010
1997-07-31,16.59,26.59,Example_Germany,historical_1981_2010
1997-08-01,16.48,26.48,Example_Germany,historical_1981_2010
1997-08-02,16.13,26.13,Example_Germany,historical_1981_2010
1997-08-03,15.58,25.58,Example_Germany,historical_1981_2010
1997-08-04,14.91,24.91,Example_Germany,historical_1981_2010
1997-08-05,14.18,24.18,Example_Germany,historical_1981_2010
1997-08-06,13.5,23.5,Example_Germany,historical_1981_2010
1997-08-07,12.94,22.94,Example_Germany,historical_1981_2010
1997-08-08,12.57,22.57,Example_Germany,historical_1981_2010
1997-08-09,12.43,22.43,Example_Germany,historical_1981_2010
1997-08-10,12.53,22.53,Example_Germany,historical_1981_2010
1997-08-11,12.85,22.85,Example_Germany,historical_1981_2010
1997-08-12,13.33,23.33,Example_Germany,historical_1981_2010
1997-08-13,13.89,23.89,Example_Germany,historical_1981_2010
1997-08-14,14.45,24.45,Example_Germany,historical_1981_2010
1997-08-15,14.92,24.92,Example_Germany,historical_1981_2010
1997-08-16,15.22,25.22,Example_Germany,historical_1981_2010
1997-08-17,15.3,25.3,Example_Germany,historical_1981_2010
1997-08-18,15.14,25.14,Example_Germany,historical_1981_2010
1997-08-19,14.74,24.74,Example_Germany,historical_1981_2010
1997-08-20,14.14,24.14,Example_Germany,historical_1981_2010
1997-08-21,13.41,23.41,Example_Germany,historical_1981_2010
1997-08-22,12.64,22.64,Example_Germany,historical_1981_2010
1997-08-23,11.9,21.9,Example_Germany,historical_1981_2010
1997-08-24,11.3,21.3,Example_Germany,historical_1981_2010
1997-08-25,10.88,20.88,Example_Germany,historical_1981_2010
1997-08-26,10.7,20.7,Example_Germany,historical_1981_2010
1997-08-27,10.75,20.75,Example_Germany,historical_1981_2010
1997-08-28,11.02,21.02,Example_Germany,historical_1981_2010
1997-08-29,11.46,21.46,Example_Germany,historical_1981_2010
1997-08-30,11.97,21.97,Example_Germany,historical_1981_2010
1997-08-31,12.49,22.49,Example_Germany,historical_1981_2010
1997-09-01,12.91,22.91,Example_Germany,historical_1981_2010
1997-09-02,13.17,23.17,Example_Germany,historical_1981_2010
1997-09-03,13.21,23.21,Example_Germany,historical_1981_2010
1997-09-04,13.01,23.01,Example_Germany,historical_1981_2010
1997-09-05,12.57,22.57,Example_Germany,historical_1981_2010
1997-09-06,11.93,21.93,Example_Germany,historical_1981_2010
1997-09-07,11.16,21.16,Example_Germany,historical_1981_2010
1997-09-08,10.35,20.35,Example_Germany,historical_1981_2010
1997-09-09,9.58,19.58,Example_Germany,historical_1981_2010
1997-09-10,8.93,18.93,Example_Germany,historical_1981_2010
1997-09-11,8.48,18.48,Example_Germany,historical_1981_2010
1997-09-12,8.26,18.26,Example_Germany,historical_1981_2010
1997-09-13,8.28,18.28,Example_Germany,historical_1981_2010
1997-09-14,8.52,18.52,Example_Germany,historical_1981_2010
1997-09-15,8.92,18.92,Example_Germany,historical_1981_2010
1997-09-16,9.4,19.4,Example_Germany,historical_1981_2010
1997-09-17,9.88,19.88,Example_Germany,historical_1981_2010
1997-09-18,10.28,20.28,Example_Germany,historical_1981_2010
1997-09-19,10.5,20.5,Example_Germany,historical_1981_2010
1997-09-20,10.51,20.51,Example_Germany,historical_1981_2010
1997-09-21,10.28,20.28,Example_Germany,historical_1981_2010
1997-09-22,9.81,19.81,Example_Germany,historical_1981_2010
1997-09-23,9.15,19.15,Example_Germany,historical_1981_2010
1997-09-24,8.35,18.35,Example_Germany,historical_1981_2010
1997-09-25,7.51,17.51,Example_Germany,historical_1981_2010
1997-09-26,6.72,16.72,Example_Germany,historical_1981_2010
1997-09-27,6.05,16.05,Example_Germany,historical_1981_2010
1997-09-28,5.57,15.57,Example_Germany,historical_1981_2010
1997-09-29,5.33,15.33,Example_Germany,historical_1981_2010
1997-09-30,5.33,15.33,Example_Germany,historical_1981_2010
1997-10-01,5.54,15.54,Example_Germany,historical_1981_2010
1997-10-02,5.92,15.92,Example_Germany,historical_1981_2010
1997-10-03,6.39,16.39,Example_Germany,historical_1981_2010
1997-10-04,6.85,16.85,Example_Germany,historical_1981_2010
1997-10-05,7.23,17.23,Example_Germany,historical_1981_2010
1997-10-06,7.44,17.44,Example_Germany,historical_1981_2010
1997-10-07,7.43,17.43,Example_Germany,historical_1981_2010
1997-10-08,7.18,17.18,Example_Germany,historical_1981_2010
1997-10-09,6.7,16.7,Example_Germany,historical_1981_2010
1997-10-10,6.02,16.02,Example_Germany,historical_1981_2010
1997-10-11,5.22,15.22,Example_Germany,historical_1981_2010
1997-10-12,4.37,14.37,Example_Germany,historical_1981_2010
1997-10-13,3.56,13.56,Example_Germany,historical_1981_2010
1997-10-14,2.88,12.88,Example_Germany,historical_1981_2010
1997-10-15,2.4,12.4,Example_Germany,historical_1981_2010
1997-10-16,2.15,12.15,Example_Germany,historical_1981_2010
1997-10-17,2.14,12.14,Example_Germany,historical_1981_2010
1997-10-18,2.35,12.35,Example_Germany,historical_1981_2010
1997-10-19,2.72,12.72,Example_Germany,historical_1981_2010
1997-10-20,3.18,13.18,Example_Germany,historical_1981_2010
1997-10-21,3.65,13.65,Example_Germany,historical_1981_2010
1997-10-22,4.02,14.02,Example_Germany,historical_1981_2010
1997-10-23,4.23,14.23,Example_Germany,historical_1981_2010
1997-10-24,4.23,14.23,Example_Germany,historical_1981_2010
1997-10-25,3.98,13.98,Example_Germany,historical_1981_2010
1997-10-26,3.5,13.5,Example_Germany,historical_1981_2010
1997-10-27,2.82,12.82,Example_Germany,historical_1981_2010
1997-10-28,2.02,12.02,Example_Germany,historical_1981_2010
1997-10-29,1.18,11.18,Example_Germany,historical_1981_2010
1997-10-30,0.38,10.38,Example_Germany,historical_1981_2010
1997-10-31,-0.29,9.71,Example_Germany,historical_1981_2010
1997-11-01,-0.77,9.23,Example_Germany,historical_1981_2010
1997-11-02,-1.01,8.99,Example_Germany,historical_1981_2010
1997-11-03,-1.01,8.99,Example_Germany,historical_1981_2010
1997-11-04,-0.79,9.21,Example_Germany,historical_1981_2010
1997-11-05,-0.4,9.6,Example_Germany,historical_1981_2010
1997-11-06,0.07,10.07,Example_Germany,historical_1981_2010
1997-11-07,0.55,10.55,Example_Germany,historical_1981_2010
1997-11-08,0.93,10.93,Example_Germany,historical_1981_2010
1997-11-09,1.16,11.16,Example_Germany,historical_1981_2010
1997-11-10,1.17,11.17,Example_Germany,historical_1981_2010
1997-11-11,0.94,10.94,Example_Germany,historical_1981_2010
1997-11-12,0.48,10.48,Example_Germany,historical_1981_2010
1997-11-13,-0.18,9.82,Example_Germany,historical_1981_2010
1997-11-14,-0.96,9.04,Example_Germany,historical_1981_2010
1997-11-15,-1.78,8.22,Example_Germany,historical_1981_2010
1997-11-16,-2.56,7.44,Example_Germany,historical_1981_2010
1997-11-17,-3.21,6.79,Example_Germany,historical_1981_2010
1997-11-18,-3.66,6.34,Example_Germany,historical_1981_2010
1997-11-19,-3.88,6.12,Example_Germany,historical_1981_2010
1997-11-20,-3.85,6.15,Example_Germany,historical_1981_2010
1997-11-21,-3.61,6.39,Example_Germany,historical_1981_2010
1997-11-22,-3.2,6.8,Example_Germany,historical_1981_2010
1997-11-23,-2.69,7.31,Example_Germany,historical_1981_2010
1997-11-24,-2.19,7.81,Example_Germany,historical_1981_2010
1997-11-25,-1.77,8.23,Example_Germany,historical_1981_2010
1997-11-26,-1.52,8.48,Example_Germany,historical_1981_2010
1997-11-27,-1.47,8.53,Example_Germany,historical_1981_2010
1997-11-28,-1.67,8.33,Example_Germany,historical_1981_2010
1997-11-29,-2.1,7.9,Example_Germany,historical_1981_2010
1997-11-30,-2.73,7.27,Example_Germany,historical_1981_2010
1997-12-01,-3.47,6.53,Example_Germany,historical_1981_2010
1997-12-02,-4.26,5.74,Example_Germany,historical_1981_2010
1997-12-03,-5.01,4.99,Example_Germany,historical_1981_2010
1997-12-04,-5.62,4.38,Example_Germany,historical_1981_2010
1997-12-05,-6.04,3.96,Example_Germany,historical_1981_2010
1997-12-06,-6.22,3.78,Example_Germany,historical_1981_2010
1997-12-07,-6.15,3.85,Example_Germany,historical_1981_2010
1997-12-08,-5.87,4.13,Example_Germany,historical_1981_2010
1997-12-09,-5.41,4.59,Example_Germany,historical_1981_2010
1997-12-10,-4.87,5.13,Example_Germany,historical_1981_2010
1997-12-11,-4.33,5.67,Example_Germany,historical_1981_2010
1997-12-12,-3.87,6.13,Example_Germany,historical_1981_2010
1997-12-13,-3.57,6.43,Example_Germany,historical_1981_2010
1997-12-14,-3.49,6.51,Example_Germany,historical_1981_2010
1997-12-15,-3.64,6.36,Example_Germany,historical_1981_2010
1997-12-16,-4.03,5.97,Example_Germany,historical_1981_2010
1997-12-17,-4.61,5.39,Example_Germany,historical_1981_2010
1997-12-18,-5.31,4.69,Example_Germany,historical_1981_2010
1997-12-19,-6.05,3.95,Example_Germany,historical_1981_2010
1997-12-20,-6.75,3.25,Example_Germany,historical_1981_2010
1997-12-21,-7.32,2.68,Example_Germany,historical_1981_2010
1997-12-22,-7.69,2.31,Example_Germany,historical_1981_2010
1997-12-23,-7.82,2.18,Example_Germany,historical_1981_2010
1997-12-24,-7.71,2.29,Example_Germany,historical_1981_2010
1997-12-25,-7.37,2.63,Example_Germany,historical_1981_2010
1997-12-26,-6.87,3.13,Example_Germany,historical_1981_2010
1997-12-27,-6.28,3.72,Example_Germany,historical_1981_2010
1997-12-28,-5.69,4.31,Example_Germany,historical_1981_2010
1997-12-29,-5.18,4.82,Example_Germany,historical_1981_2010
1997-12-30,-4.83,5.17,Example_Germany,historical_1981_2010
1997-12-31,-4.69,5.31,Example_Germany,historical_1981_2010
1998-01-01,-4.81,5.19,Example_Germany,historical_1981_2010
1998-01-02,-5.14,4.86,Example_Germany,historical_1981_2010
1998-01-03,-5.67,4.33,Example_Germany,historical_1981_2010
1998-01-04,-6.32,3.68,Example_Germany,historical_1981_2010
1998-01-05,-7.01,2.99,Example_Germany,historical_1981_2010
1998-01-06,-7.65,2.35,Example_Germany,historical_1981_2010
1998-01-07,-8.16,1.84,Example_Germany,historical_1981_2010
1998-01-08,-8.48,1.52,Example_Germany,historical_1981_2010
1998-01-09,-8.56,1.44,Example_Germany,historical_1981_2010
1998-01-10,-8.39,1.61,Example_Germany,historical_1981_2010
1998-01-11,-8.0,2.0,Example_Germany,historical_1981_2010
1998-01-12,-7.45,2.55,Example_Germany,historical_1981_2010
1998-01-13,-6.8,3.2,Example_Germany,historical_1981_2010
1998-01-14,-6.15,3.85,Example_Germany,historical_1981_2010
1998-01-15,-5.58,4.42,Example_Germany,historical_1981_2010
1998-01-16,-5.18,4.82,Example_Germany,historical_1981_2010
1998-01-17,-4.99,5.01,Example_Germany,historical_1981_2010
1998-01-18,-5.04,4.96,Example_Germany,historical_1981_2010
1998-01-19,-5.32,4.68,Example_Germany,historical_1981_2010
1998-01-20,-5.79,4.21,Example_Germany,historical_1981_2010
1998-01-21,-6.38,3.62,Example_Germany,historical_1981_2010
1998-01-22,-7.02,2.98,Example_Germany,historical_1981_2010
1998-01-23,-7.61,2.39,Example_Germany,historical_1981_2010
1998-01-24,-8.06,1.94,Example_Germany,historical_1981_2010
1998-01-25,-8.32,1.68,Example_Germany,historical_1981_2010
1998-01-26,-8.35,1.65,Example_Germany,historical_1981_2010
1998-01-27,-8.12,1.88,Example_Germany,historical_1981_2010
1998-01-28,-7.68,2.32,Example_Germany,historical_1981_2010
1998-01-29,-7.07,2.93,Example_Germany,historical_1981_2010
1998-01-30,-6.37,3.63,Example_Germany,historical_1981_2010
1998-01-31,-5.67,4.33,Example_Germany,historical_1981_2010
1998-02-01,-5.05,4.95,Example_Germany,historical_1981_2010
1998-02-02,-4.59,5.41,Example_Germany,historical_1981_2010
1998-02-03,-4.34,5.66,Example_Germany,historical_1981_2010
1998-02-04,-4.34,5.66,Example_Germany,historical_1981_2010
1998-02-05,-4.56,5.44,Example_Germany,historical_1981_2010
1998-02-06,-4.98,5.02,Example_Germany,historical_1981_2010
1998-02-07,-5.52,4.48,Example_Germany,historical_1981_2010
1998-02-08,-6.1,3.9,Example_Germany,historical_1981_2010
1998-02-09,-6.64,3.36,Example_Germany,historical_1981_2010
1998-02-10,-7.04,2.96,Example_Germany,historical_1981_2010
1998-02-11,-7.25,2.75,Example_Germany,historical_1981_2010
1998-02-12,-7.22,2.78,Example_Germany,historical_1981_2010
1998-02-13,-6.95,3.05,Example_Germany,historical_1981_2010
1998-02-14,-6.46,3.54,Example_Germany,historical_1981_2010
1998-02-15,-5.79,4.21,Example_Germany,historical_1981_2010
1998-02-16,-5.04,4.96,Example_Germany,historical_1981_2010
1998-02-17,-4.29,5.71,Example_Germany,historical_1981_2010
1998-02-18,-3.62,6.38,Example_Germany,historical_1981_2010
1998-02-19,-3.11,6.89,Example_Germany,historical_1981_2010
1998-02-20,-2.82,7.18,Example_Germany,historical_1981_2010
1998-02-21,-2.76,7.24,Example_Germany,historical_1981_2010
1998-02-22,-2.94,7.06,Example_Germany,historical_1981_2010
1998-02-23,-3.31,6.69,Example_Germany,historical_1981_2010
1998-02-24,-3.81,6.19,Example_Germany,historical_1981_2010
1998-02-25,-4.34,5.66,Example_Germany,historical_1981_2010
1998-02-26,-4.83,5.17,Example_Germany,historical_1981_2010
1998-02-27,-5.19,4.81,Example_Germany,historical_1981_2010
1998-02-28,-5.36,4.64,Example_Germany,historical_1981_2010
1998-03-01,-5.28,4.72,Example_Germany,historical_1981_2010
1998-03-02,-4.96,5.04,Example_Germany,historical_1981_2010
1998-03-03,-4.43,5.57,Example_Germany,historical_1981_2010
1998-03-04,-3.72,6.28,Example_Germany,historical_1981_2010
1998-03-05,-2.93,7.07,Example_Germany,historical_1981_2010
1998-03-06,-2.14,7.86,Example_Germany,historical_1981_2010
1998-03-07,-1.43,8.57,Example_Germany,historical_1981_2010
1998-03-08,-0.88,9.12,Example_Germany,historical_1981_2010
1998-03-09,-0.55,9.45,Example_Germany,historical_1981_2010
1998-03-10,-0.45,9.55,Example_Germany,historical_1981_2010
1998-03-11,-0.59,9.41,Example_Germany,historical_1981_2010
1998-03-12,-0.93,9.07,Example_Germany,historical_1981_2010
1998-03-13,-1.38,8.62,Example_Germany,historical_1981_2010
1998-03-14,-1.88,8.12,Example_Germany,historical_1981_2010
1998-03-15,-2.34,7.66,Example_Germany,historical_1981_2010
1998-03-16,-2.66,7.34,Example_Germany,historical_1981_2010
1998-03-17,-2.79,7.21,Example_Germany,historical_1981_2010
1998-03-18,-2.69,7.31,Example_Germany,historical_1981_2010
1998-03-19,-2.34,7.66,Example_Germany,historical_1981_2010
1998-03-20,-1.77,8.23,Example_Germany,historical_1981_2010
1998-03-21,-1.04,8.96,Example_Germany,historical_1981_2010
1998-03-22,-0.21,9.79,Example_Germany,historical_1981_2010
1998-03-23,0.61,10.61,Example_Germany,historical_1981_2010
1998-03-24,1.35,11.35,Example_Germany,historical_1981_2010
1998-03-25,1.92,11.92,Example_Germany,historical_1981_2010
